angDist,TIC,RAdeg,DEdeg,HIP,TYC,UCAC4,2MASS,objID,WISEA,GAIA,APASS,KIC,S/G,Ref,r_Pos,pmRA,e_pmRA,pmDE,e_pmDE,r_pm,Plx,e_Plx,Vmag,e_Vmag,Gmag,e_Gmag,Tmag,e_Tmag,f_Tmag,Flag,Teff,s_Teff,logg,s_logg,[M/H],e_[M/H],Rad,s_Rad,Mass,s_Mass,Dist,s_Dist,E(B-V),s_E(B-V),e_Dist,E_Dist,RAOdeg,DEOdeg,_RAJ2000,_DEJ2000,recno,GaiaDR2,RA_ICRS,DE_ICRS,Distcore,Member,MS,Xraycat,SepX-ray,X-rayID,LX,Per,2RXSID,2RXPID,1RXHID,ChandraID,_RA.icrs,_DE.icrs
1.791492,435883224,64.41227433832,16.94783611651,20019,1268-00006-1,535-008422,04173893+1656521,,J041739.02+165652.0,45788547559850496,42931366,,STAR,tmgaia2,tmgaia2,112.782,0.177,-25.278,0.101,gaia2,21.3991,0.0687,8.328,0.029,8.098100,0.000886,7.595,0.006,gbprp,spect,5317.0,143.5,4.2696,0.0943,,,1.164,0.075,0.920,0.118,46.6687,0.1507,,,0.1503,0.1512,64.41278197383,16.94772728087,64.4127819738265,16.9477272808736,42,45788547559850496,64.41278197383,16.94772728087,2.22677037656578,Core,M,2RXP,9.76076469311484,2RXP J041739.5+165648,30.1239794038348,5.52,,2RXP J041739.5+165648,,,64.41278197383,16.94772728087
1.962267,435883225,64.38436775816,16.94973347966,,,,04173224+1656591,,J041732.33+165658.7,45789269114357632,,,STAR,tmgaia2,tmgaia2,123.431,0.511,-28.139,0.284,gaia2,22.9656,0.1614,19.300,0.200,16.594299,0.001558,15.027,0.010,cdwrf,cdwrf,2944.0,158.0,5.1647,0.0437,,,0.153,0.005,0.125,0.020,43.4926,0.3076,,,0.3055,0.3097,64.38492333077,16.94961232638,64.3849233307745,16.9496123263804,43,45789269114357632,64.38492333077,16.94961232638,4.09778441075927,Core,M,2RXP_UP,2038.04806961368,990610-gsfc/rp200912a011,0.598222168224049,,,,,,64.38492333077,16.94961232638
1.876789,434258949,64.00605123241,16.98309824815,,,535-008352,04160143+1658592,,J041601.53+165858.8,45845378567048320,42930298,,STAR,tmgaia2,tmgaia2,117.265,0.147,-30.167,0.100,gaia2,21.6041,0.0803,15.660,0.200,13.780100,0.000486,12.468,0.007,cdwrf,cdwrf,3263.0,157.0,4.8631,0.0005,,,0.361,0.011,0.347,0.020,46.2267,0.1729,,,0.1723,0.1735,64.00657914515,16.98296836314,64.0065791451516,16.9829683631352,44,45845378567048320,64.00657914515,16.98296836314,2.61948356728731,Core,M,2RXP,7.40041050691443,2RXP J041601.4+165852,3.07076838858581,,,2RXP J041601.8+165900,,,64.00657914515,16.98296836314
1.876789,434258949,64.00605123241,16.98309824815,,,535-008352,04160143+1658592,,J041601.53+165858.8,45845378567048320,42930298,,STAR,tmgaia2,tmgaia2,117.265,0.147,-30.167,0.100,gaia2,21.6041,0.0803,15.660,0.200,13.780100,0.000486,12.468,0.007,cdwrf,cdwrf,3263.0,157.0,4.8631,0.0005,,,0.361,0.011,0.347,0.020,46.2267,0.1729,,,0.1723,0.1735,64.00657914515,16.98296836314,64.0065791451516,16.9829683631352,45,45845378567048320,64.00657914515,16.98296836314,2.61948356728731,Core,M,2RXP,7.40041050691443,2RXP J041601.4+165852,3.07076838858581,,,2RXP J041601.4+165852,,,64.00657914515,16.98296836314
2.281923,389044637,62.04622444534,16.87308792866,,1251-00222-1,535-008044,04081110+1652229,,J040811.19+165222.7,45968901826385024,42924304,,STAR,tmgaia2,tmgaia2,144.256,0.094,-29.397,0.069,gaia2,24.9168,0.0430,11.125,0.121,10.818900,0.000726,9.908,0.007,cdwrf,cdwrf,3959.0,157.0,4.6288,0.0114,,,0.627,0.019,0.609,0.020,40.0872,0.0696,,,,,62.04687348888,16.87296135884,62.0468734888818,16.8729613588358,46,45968901826385024,62.04687348888,16.87296135884,7.8564891915704,Core,M,XMM,,,0.376282727561662,13.63,,,,,62.04687348888,16.87296135884
3.150272,389044638,62.04777500000,16.87310800000,,,,04081146+1652231,,,,,,STAR,2mass,2mass,,,,,,,,,,,,15.485,0.800,joffs,,,,,,,,,,,,,,,,,,62.04777500000,16.87310800000,62.0468734888818,16.8729613588358,46,45968901826385024,62.04687348888,16.87296135884,7.8564891915704,Core,M,XMM,,,0.376282727561662,13.63,,,,,62.04687348888,16.87296135884
1.760935,348665500,62.37043168645,17.13177538346,,,536-008105,04092888+1707542,,J040928.97+170753.9,45980377978968064,42925332,,STAR,tmgaia2,tmgaia2,111.454,0.268,-22.021,0.146,gaia2,19.9401,0.0931,13.228,0.150,15.377900,0.000930,15.513,0.006,gbprp,gaia2,,,,,,,,,,,50.0793,0.2354,,,0.2343,0.2365,62.37093383843,17.13168056929,62.3709338384306,17.1316805692919,47,45980377978968064,62.37093383843,17.13168056929,5.0246249957357,Core,,2RXS_UP,,,3.64536541636553,,,,,,62.37093383843,17.13168056929
2.224602,242987694,59.81255388026,16.66442474921,,,534-007561,03591499+1639520,,J035915.11+163951.6,46458115782368384,42916785,,STAR,tmgaia2,tmgaia2,141.052,0.181,-26.516,0.117,gaia2,23.8761,0.0860,15.870,0.200,14.344300,0.000455,12.979,0.007,cdwrf,cdwrf,3180.0,157.0,4.9486,0.0086,,,0.280,0.008,0.254,0.020,41.8332,0.1516,,,0.1511,0.1521,59.81318781217,16.66431058406,59.8131878121651,16.66431058406,48,46458115782368384,59.81318781217,16.66431058406,7.53564733229242,Core,M,XMM,,,1.42972688003122,1.28,,,,,59.81318781217,16.66431058406
1.941281,15933506,62.67651248290,18.42325401148,19504,1255-00312-1,543-008732,04104233+1825236,,J041042.44+182523.3,46975436002187136,42926286,,STAR,tmgaia2,tmgaia2,121.365,0.108,-30.929,0.077,gaia2,21.2076,0.0526,6.620,0.001,6.490050,0.000360,6.192,0.006,gbprp,spect,6677.2,116.6,4.2277,0.0903,0.0600,0.0700,1.513,0.060,1.410,0.248,47.0890,0.1176,,,0.1173,0.1178,62.67706325492,18.42312084704,62.6770632549201,18.4231208470414,49,46975436002187136,62.67706325492,18.42312084704,3.75567738795071,Core,M,2RXS,4.41631830632037,2RXS J041042.4+182520,8.94375620466672,,2RXS J041042.4+182520,,,,62.67706325492,18.42312084704
2.033428,15757189,61.41531254113,17.93771171489,19098,1254-00178-1,540-008357,04053965+1756156,,J040539.76+175615.5,47019347749289216,42922434,,STAR,tmgaia2,tmgaia2,128.301,0.100,-27.375,0.043,gaia2,21.8308,0.0409,9.310,0.030,9.030200,0.000305,8.487,0.006,gbprp,spect,5197.0,105.0,4.5928,0.0764,,,0.785,0.039,0.880,0.111,45.7463,0.0863,,,0.0861,0.0865,61.41589317156,17.93759385160,61.4158931715597,17.9375938515952,50,47019347749289216,61.41589317156,17.9375938516,4.71857489246615,Core,M,2RXS,22.8659619170498,2RXS J040538.0+175620,3.85845732528459,9.1,2RXS J040538.0+175620,,,,61.41589317156,17.9375938516
2.343690,15816368,61.50935232864,18.25090464868,,,542-008204,04060221+1815033,,J040602.34+181502.9,47068207297219584,42922721,,STAR,tmgaia2,tmgaia2,147.499,0.095,-33.275,0.053,gaia2,25.4681,0.0427,12.898,0.088,11.894300,0.000482,10.805,0.007,cdwrf,cdwrf,3602.0,157.0,4.7355,0.0082,,,0.502,0.015,0.500,0.020,39.2203,0.0662,,,0.0661,0.0663,61.51002103353,18.25076138162,61.5100210335292,18.2507613816203,51,47068207297219584,61.51002103353,18.25076138162,8.82738047841343,Core,M,2RXS_UP,,,2.31162260135522,,,,,,61.51002103353,18.25076138162
2.039864,61173603,60.72128002238,18.40730868703,,,543-008365,04025310+1824262,,J040253.20+182426.0,47109438983082496,42920371,,STAR,tmgaia2,tmgaia2,128.167,0.191,-29.881,0.096,gaia2,21.7763,0.0965,15.627,0.418,13.865900,0.000504,12.507,0.007,cdwrf,cdwrf,3186.0,157.0,4.8648,0.0004,,,0.359,0.011,0.345,0.020,45.8620,0.2044,,,0.2035,0.2054,60.72186160897,18.40718003447,60.7218616089666,18.4071800344706,52,47109438983082496,60.72186160897,18.40718003447,5.27450554788697,Core,M,2RXS_UP,,,3.053302505894,2.34865854111779,,,,,60.72186160897,18.40718003447
1.724410,15816041,61.58596620845,19.02747284033,,,546-008693,04062060+1901391,1237664088604016826,J040620.70+190138.6,47247938791363200,42922934,,STAR,tmgaia2,tmgaia2,107.636,0.248,-28.135,0.131,gaia2,18.7249,0.1038,16.095,0.144,14.523800,0.000649,13.132,0.007,cdwrf,cdwrf,3132.0,157.0,4.8937,0.0022,,,0.330,0.010,0.311,0.020,53.3252,0.2973,,,0.2957,0.2990,61.58645642553,19.02735170632,61.5864564255327,19.0273517063213,53,47247938791363200,61.58645642553,19.02735170632,8.11252934370085,Core,M,XMM,,,1.81220570077716,0.48,,,,,61.58645642553,19.02735170632
1.807601,435883879,64.53754569854,17.41625448095,,,538-008535,04180899+1724586,1237671257979158848,J041809.09+172458.2,47319961098840192,42931699,,STAR,tmgaia2,tmgaia2,113.212,0.150,-27.985,0.111,gaia2,21.8751,0.0859,16.070,0.200,14.729200,0.000488,13.363,0.007,cdwrf,cdwrf,3181.0,157.0,4.9727,0.0117,,,0.260,0.008,0.232,0.020,45.6549,0.1804,,,0.1797,0.1810,64.53805655928,17.41613399278,64.5380565592754,17.4161339927775,54,47319961098840192,64.53805655928,17.41613399278,2.4876717783422,Core,M,2RXP_UP,2650.96416940222,010306-mpe_/rp200442n001,0.730033456112862,,,,,,64.53805655928,17.41613399278
1.804683,435907579,64.78336694011,17.52475515322,20146,1268-00352-1,538-008578,04190798+1731291,,J041908.08+173128.8,47345009348203392,42932326,,STAR,tmgaia2,tmgaia2,113.001,0.126,-28.053,0.087,gaia2,21.2944,0.0587,8.437,0.028,8.270030,0.000496,7.807,0.006,gbprp,spect,5626.0,138.2,4.4829,0.0828,0.1500,0.0030,0.950,0.054,1.000,0.122,46.8975,0.1302,,,0.1298,0.1306,64.78387715273,17.52463436883,64.7838771527304,17.5246343688332,55,47345009348203392,64.78387715273,17.52463436883,1.96756378217266,Core,M,2RXP,8.18931133788245,2RXP J041907.7+173136,7.40356170091442,8.96,2RXS J041907.6+173122,2RXP J041907.7+173136,,,64.78387715273,17.52463436883
1.623038,435907559,64.77408664328,17.57320528967,,,,04190576+1734235,1237671257979289887,J041905.84+173423.0,47345490384536576,,,STAR,tmgaia2,tmgaia2,96.870,2.000,-39.760,2.000,sblink,,,17.520,0.200,15.912000,0.000869,14.425,0.008,cdwrf,cdwrf,2994.0,157.0,5.0104,0.0160,,,0.233,0.007,0.203,0.020,,,,,,,64.77452413894,17.57303410149,64.7745241389401,17.5730341014894,56,47345490384536576,64.77452413894,17.57303410149,9.92395702333051,Core,M,2RXP_UP,1812.70601959485,010306-mpe_/rp200442n001,1.06973090973086,,,,,,64.77452413894,17.57303410149
1.990997,17309582,65.66483855981,18.26933069005,,,542-008979,04223953+1816097,,J042239.65+181609.2,47485609397541632,42934848,,STAR,tmgaia2,tmgaia2,123.860,0.110,-34.036,0.089,gaia2,23.9767,0.0540,13.040,0.021,12.086500,0.000361,10.984,0.007,cdwrf,cdwrf,3577.0,157.0,4.7351,0.0081,0.1783,0.0151,0.503,0.015,0.501,0.020,41.6573,0.0944,,,0.0943,0.0946,65.66540015396,18.26918414611,65.665400153964,18.2691841461135,57,47485609397541632,65.66540015396,18.26918414611,5.53623080418447,Core,M,XMM,,,0.438474954934643,,,,,,65.66540015396,18.26918414611
1.785171,17292477,65.38445152678,18.41758368147,20350,1268-00295-1,543-009241,04213225+1825034,,J042132.34+182502.9,47541100375011968,42933989,,STAR,tmgaia2,tmgaia2,110.555,0.089,-32.284,0.066,gaia2,20.6427,0.0388,6.806,0.005,6.683850,0.000192,6.371,0.006,gbprp,spect,6602.8,101.2,4.2530,0.0794,0.0300,0.0900,1.454,0.053,1.380,0.215,48.3757,0.0914,,,0.0913,0.0915,65.38495322491,18.41744468200,65.3849532249086,18.4174446819982,58,47541100375011968,65.38495322491,18.417444682,2.3555351836975,Core,M,2RXP,3.22422156274197,2RXP J042132.0+182504,8.22011145294804,,2RXS J042132.2+182447,2RXP J042132.0+182504,,,65.38495322491,18.417444682
1.785171,17292477,65.38445152678,18.41758368147,20350,1268-00295-1,543-009241,04213225+1825034,,J042132.34+182502.9,47541100375011968,42933989,,STAR,tmgaia2,tmgaia2,110.555,0.089,-32.284,0.066,gaia2,20.6427,0.0388,6.806,0.005,6.683850,0.000192,6.371,0.006,gbprp,spect,6602.8,101.2,4.2530,0.0794,0.0300,0.0900,1.454,0.053,1.380,0.215,48.3757,0.0914,,,0.0913,0.0915,65.38495322491,18.41744468200,65.3849532249086,18.4174446819982,59,47541100375011968,65.38495322491,18.417444682,2.3555351836975,Core,M,2RXP,3.22422156274197,2RXP J042132.0+182504,8.22011145294804,,,2RXP J042132.3+182507,,,65.38495322491,18.417444682
1.846757,17150156,64.50764880751,18.25680868464,20056,1268-00327-1,542-008747,04180182+1815245,,J041801.92+181524.1,47620265212420096,42931621,,STAR,tmgaia2,tmgaia2,114.708,0.166,-32.214,0.091,gaia2,21.5608,0.0711,7.528,0.011,7.354800,0.000517,6.909,0.006,gbprp,spect,5722.0,127.6,4.1684,0.0777,,,1.378,0.070,1.020,0.129,46.3191,0.1538,,,0.1532,0.1543,64.50816886804,18.25666998531,64.508168868041,18.2566699853129,60,47620265212420096,64.50816886804,18.25666998531,2.44131256522709,Core,M,2RXP,12.657267243049,2RXP J041801.2+181515,15.7332041401001,,2RXS J041802.1+181543,2RXP J041801.2+181515,1RXH J041801.6+181525,,64.50816886804,18.25666998531
1.870811,17150486,64.64103608076,18.36472222611,,,542-008764,04183382+1821529,,J041833.93+182152.6,47715063730746880,42931953,,STAR,tmgaia2,tmgaia2,116.596,0.165,-31.197,0.113,gaia2,21.8520,0.1104,15.910,0.200,14.620100,0.000627,13.248,0.007,cdwrf,cdwrf,3171.0,157.0,4.9521,0.0090,,,0.277,0.008,0.251,0.020,45.7039,0.2324,,,0.2313,0.2336,64.64156503064,18.36458790642,64.6415650306382,18.3645879064184,61,47715063730746880,64.64156503064,18.36458790642,2.6143537051911,Core,M,XMM,,,0.601345177319162,2.34,,,1RXH J041833.4+182153,,64.64156503064,18.36458790642
1.813774,17150050,64.46097326654,18.47518831887,,,543-009049,04175061+1828307,,J041750.71+182830.3,47729215646206080,42931492,,STAR,tmgaia2,tmgaia2,113.022,0.247,-30.318,0.177,gaia2,21.4079,0.1412,13.954,0.006,12.715600,0.000740,11.447,0.007,cdwrf,cdwrf,3329.0,157.0,4.7379,0.0082,,,0.499,0.015,0.497,0.020,46.6523,0.3097,,,0.3077,0.3117,64.46148633193,18.47505778502,64.4614863319336,18.4750577850162,62,47729215646206080,64.46148633193,18.47505778502,2.49581410150814,Core,M,XMM,,,4.38740516284689,,2RXS J041749.6+182843,,,,64.46148633193,18.47505778502
1.696944,17232441,65.05839910729,18.70210937209,,,,04201400+1842077,,J042014.09+184207.2,47751828650825856,,,STAR,tmgaia2,tmgaia2,104.729,0.310,-31.902,0.227,gaia2,20.6840,0.1657,19.560,0.200,17.412300,0.001035,15.764,0.008,cdwrf,cdwrf,2842.0,157.0,5.2164,0.0544,,,0.135,0.004,0.109,0.020,48.2846,0.3891,,,0.3860,0.3923,65.05887516014,18.70197201556,65.0588751601391,18.7019720155637,63,47751828650825856,65.05887516014,18.70197201556,2.59100252068428,Core,M,2RXP_UP,1495.75775309529,010306-mpe_/rp201370a011,2.20936347280575,,,,,,65.05887516014,18.70197201556
1.694286,17233315,65.11511496399,18.89719987611,,,545-009347,04202761+1853499,,J042027.70+185349.6,47760521664503296,,,STAR,tmgaia2,tmgaia2,104.388,0.133,-32.428,0.095,gaia2,19.7589,0.0711,15.370,0.200,14.011900,0.000575,12.715,0.007,cdwrf,cdwrf,3284.0,157.0,4.8763,0.0006,,,0.348,0.010,0.331,0.020,50.5371,0.1829,,,0.1823,0.1835,65.11559001713,18.89706025745,65.1155900171312,18.8970602574496,64,47760521664503296,65.11559001713,18.89706025745,4.28619008297461,Core,M,2RXP,17.6981977169634,2RXP J042026.9+185405,1.30371646723329,20.31,,2RXP J042026.9+185405,,,65.11559001713,18.89706025745
1.804283,17071746,64.01492851167,18.85919999328,,,545-009136,04160357+1851330,,J041603.66+185132.7,47803952373768960,42930328,,STAR,tmgaia2,tmgaia2,113.004,0.176,-27.934,0.128,gaia2,20.9613,0.1177,14.063,0.062,13.000000,0.001571,11.800,0.007,cdwrf,cdwrf,3427.0,157.0,4.7893,0.0057,,,0.441,0.013,0.437,0.020,47.6440,0.2691,,,0.2677,0.2706,64.01544265823,18.85907972302,64.0154426582331,18.8590797230236,65,47803952373768960,64.01544265823,18.85907972302,3.03851925249316,Core,M,2RXS_UP,,,2.58871787901281,,,,,,64.01544265823,18.85907972302
1.934584,17095953,64.05466769987,18.88450544108,,,545-009143,04161310+1853042,,J041613.20+185303.8,47804394753757056,42930437,,STAR,tmgaia2,tmgaia2,120.584,0.160,-32.210,0.122,gaia2,21.9244,0.1033,11.894,0.046,11.196200,0.001914,10.276,0.007,cdwrf,cdwrf,3911.0,157.0,4.6377,0.0110,-0.3050,0.0310,0.616,0.018,0.601,0.020,45.5528,0.2159,,,0.2149,0.2170,64.05521641681,18.88436675822,64.0552164168115,18.8843667582208,66,47804394753757056,64.05521641681,18.88436675822,3.21219917648344,Core,M,2RXS_UP,,,2.36625980229113,,,,,,64.05521641681,18.88436675822
1.808260,17144636,64.35479994922,19.02990895395,,,546-009167,04172512+1901478,,J041725.23+190147.3,47813500084423296,42931219,,STAR,tmgaia2,tmgaia2,112.750,0.118,-29.958,0.096,gaia2,20.8956,0.0768,10.694,0.046,10.348600,0.000582,9.621,0.006,gbprp,spect,4258.4,108.1,4.4882,0.0945,0.0154,0.0240,0.773,0.061,0.670,0.080,47.7918,0.1768,,,0.1761,0.1774,64.35531346502,19.02977997098,64.3553134650211,19.0297799709812,67,47813500084423296,64.35531346502,19.02977997098,2.94144471684254,Core,M,2RXS_UP,,,2.49388252886518,12.84,,,,,64.35531346502,19.02977997098
1.438257,17382700,65.98616759519,18.63891394937,,,544-009229,04235666+1838201,,J042356.74+183819.8,47881811540636800,,,STAR,tmgaia2,tmgaia2,88.871,0.185,-26.684,0.131,gaia2,16.8291,0.1008,16.920,0.200,15.481000,0.000686,14.100,0.007,cdwrf,cdwrf,3159.0,157.0,4.9945,0.0147,,,0.244,0.007,0.214,0.020,59.3226,0.3575,,,0.3554,0.3596,65.98657141434,18.63879905907,65.986571414337,18.6387990590654,68,47881811540636800,65.98657141434,18.63879905907,12.5299631768209,Core,M,2RXP_UP,2213.9013329191,010306-mpe_/rp201370a011,1.35202277654301,2.42,,,,,65.98657141434,18.63879905907
1.359241,17410667,66.42430787781,19.01321234129,,,546-009523,04254182+1900477,1237673328155164777,J042541.89+190047.3,47917511308704128,42937355,,STAR,tmgaia2,tmgaia2,83.804,0.106,-25.824,0.077,gaia2,16.1197,0.0555,14.821,0.036,13.705300,0.000552,12.504,0.007,cdwrf,cdwrf,3432.0,157.0,4.8092,0.0045,,,0.419,0.012,0.413,0.020,61.9260,0.2145,,,0.2137,0.2152,66.42468952358,19.01310115501,66.4246895235836,19.0131011550101,69,47917511308704128,66.42468952358,19.01310115501,15.1422801726969,Core,M,2RXS_UP,,,3.37178457928551,26.61,,,,,66.42468952358,19.01310115501
1.581002,17409372,66.31067634490,18.97358202568,,,545-009520,04251456+1858250,1237673328155099469,J042514.64+185824.5,47917816253918720,42937000,,STAR,tmgaia2,tmgaia2,97.980,0.112,-28.353,0.088,gaia2,18.8865,0.0714,12.728,0.016,11.949200,0.001341,10.871,0.008,cdwrf,cdwrf,3727.0,157.0,4.6554,0.0106,,,0.595,0.018,0.584,0.020,52.8682,0.2012,,,0.2004,0.2019,66.31112244114,18.97345994950,66.3111224411373,18.9734599495008,70,47917816253918720,66.31112244114,18.9734599495,6.20972302929481,Core,M,2RXP,5.9507679969452,2RXP J042514.2+185821,6.13264434641714,10.97,2RXS J042515.3+185814,2RXP J042514.2+185821,1RXH J042514.4+185828,,66.31112244114,18.9734599495
1.581002,17409372,66.31067634490,18.97358202568,,,545-009520,04251456+1858250,1237673328155099469,J042514.64+185824.5,47917816253918720,42937000,,STAR,tmgaia2,tmgaia2,97.980,0.112,-28.353,0.088,gaia2,18.8865,0.0714,12.728,0.016,11.949200,0.001341,10.871,0.008,cdwrf,cdwrf,3727.0,157.0,4.6554,0.0106,,,0.595,0.018,0.584,0.020,52.8682,0.2012,,,0.2004,0.2019,66.31112244114,18.97345994950,66.3111224411373,18.9734599495008,71,47917816253918720,66.31112244114,18.9734599495,6.20972302929481,Core,M,2RXP,5.9507679969452,2RXP J042514.2+185821,6.13264434641714,10.97,,2RXP J042513.8+185822,,,66.31112244114,18.9734599495
1.691473,17388998,66.23802637381,19.04200797166,20614,1273-01106-1,546-009499,04245711+1902314,,J042457.20+190231.1,47965443143743488,,,STAR,tmgaia2,tmgaia2,103.535,0.381,-34.486,0.317,gaia2,21.5337,0.2115,5.994,0.029,5.879040,0.000822,5.603,0.006,gbprp,spect,6720.5,119.8,4.0138,0.0899,,,1.949,0.080,1.430,0.235,46.3850,0.4585,,,0.4541,0.4629,66.23849795459,19.04185949216,66.2384979545903,19.0418594921556,72,47965443143743488,66.23849795459,19.04185949216,1.93267733901196,Core,M,1RXH,24.4140564589644,1RXH J042455.7+190246,12.6983906173243,,2RXS J042457.0+190225,2RXP J042457.1+190232,1RXH J042455.7+190246,,66.23849795459,19.04185949216
1.691473,17388998,66.23802637381,19.04200797166,20614,1273-01106-1,546-009499,04245711+1902314,,J042457.20+190231.1,47965443143743488,,,STAR,tmgaia2,tmgaia2,103.535,0.381,-34.486,0.317,gaia2,21.5337,0.2115,5.994,0.029,5.879040,0.000822,5.603,0.006,gbprp,spect,6720.5,119.8,4.0138,0.0899,,,1.949,0.080,1.430,0.235,46.3850,0.4585,,,0.4541,0.4629,66.23849795459,19.04185949216,66.2384979545903,19.0418594921556,73,47965443143743488,66.23849795459,19.04185949216,1.93267733901196,Core,M,1RXH,24.4140564589644,1RXH J042455.7+190246,12.6983906173243,,,2RXP J042454.8+190213,,,66.23849795459,19.04185949216
1.761786,17382436,66.08727223132,19.18078319395,,,546-009475,04242092+1910509,,J042421.02+191050.4,47982794811614080,42936267,,STAR,tmgaia2,tmgaia2,107.194,0.155,-37.800,0.114,gaia2,21.2120,0.0766,17.240,0.200,15.161300,0.000681,13.779,0.007,cdwrf,cdwrf,3157.0,157.0,5.0134,0.0177,,,0.231,0.007,0.200,0.020,47.0800,0.1710,,,0.1704,0.1716,66.08776088804,19.18062044331,66.0877608880359,19.1806204433074,74,47982794811614080,66.08776088804,19.18062044331,2.01022524785952,Core,M,XMM,,,0.570465772065681,0.63,,,,,66.08776088804,19.18062044331
1.347532,17518009,66.98653512816,19.06081683296,,,546-009587,04275674+1903390,,J042756.82+190338.7,48000730595736960,42939006,,STAR,tmgaia2,tmgaia2,82.564,0.141,-27.229,0.082,gaia2,16.9481,0.0587,11.202,0.012,10.797000,0.000578,10.065,0.006,gbprp,spect,4536.7,117.2,4.6755,0.0964,0.2844,0.0127,0.641,0.048,0.710,0.085,58.9041,0.2053,,,0.2046,0.2060,66.98691123113,19.06069959952,66.9869112311261,19.0606995995212,75,48000730595736960,66.98691123113,19.06069959952,12.1239923761263,Core,M,2RXS_UP,,,3.16003164629653,,,,,,66.98691123113,19.06069959952
1.765297,17554529,67.15416418614,19.18043162693,20889,1273-01104-1,546-009607,04283697+1910494,,,48026706557926528,,,STAR,tmgaia2,tmgaia2,108.170,2.000,-35.640,2.000,sblink,21.0400,0.8200,3.523,0.023,3.272980,0.004088,2.654,1.663,gbprp,spec7,4932.6,6.8,,,0.1998,0.0082,,,,,47.5285,1.8523,,,,,67.15465729102,19.18027817758,67.1546572910162,19.1802781775848,76,48026706557926528,67.15465729102,19.18027817758,2.86496011875914,Core,,2RXP,2.127083019664,2RXP J042836.8+191050,1.55905165011581,,2RXS J042836.6+191036,2RXP J042836.8+191050,,,67.15465729102,19.18027817758
1.563656,17512898,66.90201680244,19.44593488351,,,548-009555,04273646+1926454,1237673328155426952,J042736.55+192645.0,48048902948906368,42938778,,STAR,tmgaia2,tmgaia2,93.600,2.000,-37.630,2.000,sblink,,,16.410,0.200,14.209500,0.000895,12.820,0.007,cdwrf,cdwrf,3167.0,157.0,4.8365,0.0083,,,0.389,0.016,0.379,0.024,64.6606,,,,,,66.90244418185,19.44577286595,66.9024441818547,19.4457728659519,77,48048902948906368,66.90244418185,19.44577286595,10.80638340495,Core,M,2RXS,25.7645857927052,2RXS J042736.9+192621,5.64271674825124,9.57,2RXS J042736.9+192621,,,,66.90244418185,19.44577286595
